EmpID,BiasInfluentialFactor,FitmentPercent
23144,DegreeBranch,80.58629281123764
23485,DegreeBranch,84.4185874084261
10866,Gender,81.55133780904089
17398,Gender,80.75345803191232
2180,DegreeBranch,83.4412554508241
14471,,76.18949640857852
2066,Gender,82.95889935595446
12579,,78.20432078383364
6936,Gender,80.99180904634726
18594,,46.12006759714953
3087,DegreeBranch,80.98519962725953
15260,CurrentCompanyType,89.45065621082573
4048,DegreeBranch,82.008132826803
22616,YearsOfExperince,81.87648506665086
5932,YearsOfExperince,83.16806914764268
18305,DegreeBranch,82.9039909335988
2871,,47.65152607022184
14604,YearsOfExperince,81.71556469269916
8827,,50.193172199031466
20293,EmpScore,83.76197612468113
16020,Gender,83.71493106291126
17011,,47.68715101974963
9242,Gender,82.57922311964484
4523,Gender,82.53571889416833
22499,Gender,80.77399383054974
5077,Gender,81.82349179708685
4954,DegreeBranch,89.99827099730439
21377,,45.39657820545113
6593,Gender,81.90409915102583
6462,YearsOfExperince,82.34936987583974
7336,,78.31991468468598
10574,Gender,82.52969993289638
14692,EmpScore,82.42116037394428
8824,DegreeBranch,83.19454938049067
16028,,53.81607967130887
13805,,47.96606856940884
3520,EmpScore,83.17101790253997
18923,,48.01236505275933
14292,DegreeBranch,82.44294977176301
7104,DegreeBranch,82.63200661277631
2980,,48.74603045735969
2025,DegreeBranch,90.0766991188963
9002,,44.6950426219183
3126,,79.14346979353286
5586,,47.54702158928667
3420,Gender,82.35963276480612
9545,DegreeBranch,81.31781095625895
20939,Gender,82.154208211353
20236,DegreeBranch,84.78358345025588
3975,Gender,82.70301120645658
6951,DegreeBranch,81.92315125407526
16678,YearsOfExperince,82.50877822680745
11510,Gender,82.28913737585621
11968,,53.81913725211005
23118,DegreeBranch,82.32579732938262
9138,DegreeBranch,81.71761328283998
18374,MartialStatus,85.11226367560076
4364,YearsOfExperince,83.02931935884665
23261,,70.02451711794575
16502,Gender,82.71152959937496
15432,DegreeBranch,83.03617992974283
17025,DegreeBranch,80.30757250183724
17086,YearsOfExperince,81.77585628970553
18716,DegreeBranch,81.74997386274899
23594,CurrentCompanyType,89.65715400974511
6890,Gender,82.4254975356938
6986,DegreeBranch,82.41147764750865
5028,EmpScore,83.23992261915792
7108,,47.05098273550194
5003,YearsOfExperince,82.92166309581063
4183,DegreeBranch,83.10638945454437
17274,,54.7499863560154
6789,Gender,82.26974653365066
6922,Gender,82.24715701970709
14734,CurrentCompanyType,67.6131673908094
7747,,51.81604034058232
21269,MartialStatus,84.55648523817943
9271,,46.20413157484979
7857,,53.66788536488967
16227,HighestDegree,82.73763552320317
3750,,77.83531526615558
17102,Gender,80.6547764466809
13917,,55.3205431673262
17326,Gender,82.27459479638269
7123,EmpScore,82.10201767933597
6845,DegreeBranch,82.99156251792418
4321,DegreeBranch,83.44103526712742
22731,,45.173517427508
9059,DegreeBranch,82.82699892167
5210,DegreeBranch,82.57091253878559
16631,Gender,84.39168589138991
7469,Gender,83.02357822963391
13953,EmpScore,90.12788767263612
21029,DegreeBranch,82.22969588527856
10297,DegreeBranch,82.37400944394459
10108,,81.52847903736271
3879,Gender,79.92508277611661
14547,YearsOfExperince,83.12525993031876
11596,DegreeBranch,89.94949691049119
9570,DegreeBranch,83.63070567959386
9877,EmpScore,84.39104728221761
19664,MartialStatus,84.01331631768515
5796,HighestDegree,83.17709536681664
16075,HighestDegree,79.30595452216892
7320,Gender,83.067346625965
20058,Gender,81.80808957814854
23765,,48.8413889761936
11094,YearsOfExperince,80.33426763066689
17782,Gender,80.2291857175711
5126,DegreeBranch,90.0089428908051
20169,YearsOfExperince,81.09336455880715
15337,,79.7426010608608
4214,YearsOfExperince,89.63581578679707
6015,Gender,83.49882275013124
14271,DegreeBranch,82.77609860237608
14365,,47.851393060902964
10020,,46.25524664732463
15023,Gender,82.16136568269327
18494,HighestDegree,83.27114932640248
4837,EmpScore,82.54207535986218
18511,,80.01889602685172
17336,Gender,81.84005736064721
23796,YearsOfExperince,81.89278153631618
22860,DegreeBranch,82.38973179430808
19964,DegreeBranch,90.21158722628324
9857,EmpScore,89.8926127217343
11394,Gender,81.9620576210638
14028,DegreeBranch,83.23216181335127
13534,YearsOfExperince,81.69801753117645
15702,DegreeBranch,82.78278143054014
12077,,52.835409421111656
9886,HighestDegree,82.79780265998755
18755,DegreeBranch,83.82503386501038
10716,,78.12380342950637
21221,Gender,81.97449284303062
5498,MartialStatus,84.30093453633306
18012,DegreeBranch,81.8394171998915
20584,Gender,82.03397685991922
9003,Gender,82.02328220323612
21596,LatestDegreeCGPA,73.68139382122448
24303,EmpScore,82.58752538479806
23210,DegreeBranch,81.56318957825596
3705,Gender,81.76313327952639
9904,YearsOfExperince,81.32414995644129
16622,Gender,82.49856535464261
23621,HighestDegree,89.72357834317036
7026,DegreeBranch,82.76685026691037
7122,DegreeBranch,90.03028657616748
24383,EmpScore,82.78861813313817
7145,EmpScore,90.15652221745205
19615,,53.071370336149016
15154,,52.94459344424861
7593,YearsOfExperince,81.97362591122202
11840,MartialStatus,84.2367654086204
22258,,47.09201419863643
3066,DegreeBranch,73.10633251236302
4941,Gender,81.65181103787316
7291,HighestDegree,89.84560390163958
6512,Gender,83.16731475592631
18262,,47.92823388392978
6807,YearsOfExperince,89.98552426537702
3571,Gender,80.93311156701077
13400,YearsOfExperince,83.10901443491117
4926,DegreeBranch,82.04445953992735
20809,Gender,81.80026163487084
10431,DegreeBranch,90.14836282684605
9577,YearsOfExperince,89.97034450362106
9078,Gender,81.73203885835055
16817,DegreeBranch,82.42676044515018
23649,DegreeBranch,89.09146096843705
16144,Gender,83.05694040892617
9951,DegreeBranch,89.97618268747364
11628,Gender,81.8780637336265
20931,DegreeBranch,89.53676114233575
11068,DegreeBranch,82.19217590014837
16914,,50.415799214427444
4217,DegreeBranch,83.76821119943612
3170,Gender,81.65709475511268
11239,Gender,82.12329981600747
18845,DegreeBranch,82.49310167644296
19321,HighestDegree,82.31797590689712
15538,DegreeBranch,83.2408178978282
17957,DegreeBranch,81.76283209486381
11040,Gender,83.05318399081044
3539,Gender,84.19841789602134
22970,,78.22884633800878
22936,DegreeBranch,82.31056503645513
15917,,46.35886570896686
21918,YearsOfExperince,82.3749492329624
5069,Gender,81.44491077668732
6282,,51.70426333819357
6719,EmpScore,90.27824210548953
15742,DegreeBranch,83.28647082282805
3144,Gender,81.27132815285216
9462,Gender,82.80967971824886
20810,YearsOfExperince,81.29129251911174
5150,,78.76611937251923
15178,,46.778859319775144
15249,Gender,81.1879291952471
24000,Gender,82.14487282172041
6918,DegreeBranch,82.61966047495329
9038,,47.67269507290195
3985,YearsOfExperince,89.34021536045337
9776,Gender,82.28232560144899
11223,,45.78113345685641
21091,MartialStatus,85.5104682246057
11120,,52.00294913378178
3578,DegreeBranch,82.24088251505941
13296,,47.52391213791706
7800,DegreeBranch,83.27790085657223
4289,,48.17528181503047
16108,,76.46521654673668
10227,DegreeBranch,83.10477183910331
13282,Gender,83.02017059912899
9589,,54.49428282922823
15996,Gender,82.5782687613315
6686,DegreeBranch,83.31076859224022
12175,DegreeBranch,83.04817764638985
13563,,47.96295589629643
24106,CurrentCompanyType,74.57857631869953
21498,DegreeBranch,82.98476712349309
16027,DegreeBranch,90.20029080473869
12977,Gender,82.98821191363668
5886,DegreeBranch,89.57372836428883
11487,,79.53795199163572
10591,DegreeBranch,83.25674316388579
4421,Gender,82.50835722989369
16292,DegreeBranch,82.2894140580053
16923,DegreeBranch,84.53183291369623
9665,,46.246181452926635
8285,,49.100991261274174
18177,EmpScore,89.51239333734783
20774,DegreeBranch,82.33477358595185
17187,EmpScore,82.28518666704366
16583,Gender,83.551522790913
3147,,52.225880054863254
3430,,47.47328102958132
9165,MartialStatus,84.1751881538969
10270,DegreeBranch,84.14249606809004
24279,DegreeBranch,82.98883487222527
12081,,47.74326419218297
23979,Gender,81.82450098144461
16966,Gender,81.04924261922596
10164,DegreeBranch,90.38991479755803
22117,EmpScore,83.65055291636183
9111,,46.134497020323955
5419,Gender,83.14197830540529
7876,HighestDegree,82.46571662595863
23750,,46.477918490819626
6287,DegreeBranch,83.22668723168535
22136,HighestDegree,79.06260175523829
10430,HighestDegree,82.85745178656231
17871,,47.16567725802633
5439,DegreeBranch,82.42243687541418
18011,,45.46711703640647
7723,Gender,80.62817789234342
2490,YearsOfExperince,83.65995523180649
12098,LatestDegreeCGPA,73.05078236408859
18608,Gender,82.84401563959052
20423,,54.67094020787332
16703,CurrentCompanyType,74.06946557431296
3588,DegreeBranch,89.70920326789191
23917,,47.30898262989684
17419,,46.41883106950936
19629,Gender,82.32819783807862
14778,YearsOfExperince,82.30025721076156
23381,DegreeBranch,84.07162009194505
6058,DegreeBranch,89.32956815614956
2724,Gender,83.28509068164291
9632,Gender,83.07902415895656
18599,DegreeBranch,83.71438667347284
13169,MartialStatus,84.98590194589005
22285,DegreeBranch,89.62621475746425
5276,EmpScore,90.90308787156192
11555,,46.53573633696269
4924,,77.83010152495326
14006,DegreeBranch,81.69728652681538
20113,,48.14730719521339
17523,YearsOfExperince,82.95201612966852
6842,YearsOfExperince,81.33271477345939
21241,YearsOfExperince,84.27999084135288
8559,YearsOfExperince,83.81878532024494
3265,,53.63096878259906
17640,Gender,83.5088068367523
21354,HighestDegree,82.8963763816822
14310,HighestDegree,90.39147909325838
18865,,45.312540197246506
19382,MartialStatus,84.99182932349049
14327,Gender,83.5817763338772
19480,,47.292052631831346
13038,Gender,80.77374424316132
9727,HighestDegree,81.6226430360716
12322,,50.68660645478794
22608,DegreeBranch,89.32424574565664
13170,Gender,81.80012776458427
12271,Gender,81.83996987418021
23620,MartialStatus,84.84218782926706
16442,,46.84486827697376
7824,YearsOfExperince,82.81259948826386
21374,YearsOfExperince,82.30647725154707
10169,DegreeBranch,81.75863642320178
2801,,45.526731710083375
2364,DegreeBranch,83.3725205459244
3702,HighestDegree,82.69817809907578
17941,EmpScore,90.23441573504122
23300,CurrentCompanyType,67.91086772878906
19852,,47.34878932865931
13765,,46.01861895911524
15388,,46.77131911179912
16432,,79.15091027434066
11375,DegreeBranch,83.33178342765238
19329,LatestDegreeCGPA,60.75958066255079
18288,EmpScore,90.12656076886451
21801,EmpScore,90.33625213065213
19475,,56.17082668400804
11250,Gender,81.75378782196654
20551,DegreeBranch,82.62329559832916
21559,,69.66531599013409
12275,DegreeBranch,82.39162552104887
22469,,46.129023537334845
3668,EmpScore,81.9967582670545
11433,DegreeBranch,83.07387776766107
8061,YearsOfExperince,84.16501276733976
7297,CurrentCompanyType,88.99963411397964
10673,,45.47540620492325
7006,,51.89451653563025
7938,,47.730142184443
13442,MartialStatus,84.8389544273206
20070,DegreeBranch,89.19957716764324
12054,DegreeBranch,82.5475656177378
23290,DegreeBranch,82.88809035155799
23569,LatestDegreeCGPA,74.89180144149861
12760,,46.27761716311967
10596,MartialStatus,84.98383477290345
11568,LatestDegreeCGPA,77.16944497153688
19846,YearsOfExperince,83.48910139540057
11852,HighestDegree,82.55982825224332
14410,,78.62787922691322
14522,,77.7817668007295
23222,DegreeBranch,90.12552332115095
10386,Gender,81.98217785735237
24172,Gender,82.82262133160154
4019,,78.01001907991794
8494,,45.77474274548016
19619,,47.40261471959774
15135,YearsOfExperince,89.71872107059738
5607,Gender,82.30242546729379
7504,LatestDegreeCGPA,61.365880632927286
9124,HighestDegree,83.14809085443041
9339,DegreeBranch,82.59657362833583
4882,CurrentCompanyType,73.40961787657146
12590,DegreeBranch,84.89492953076605
16237,CurrentCompanyType,89.62800253178182
4522,YearsOfExperince,83.61430928005312
8982,Gender,81.93847760847717
24253,MartialStatus,84.35975187089618
19230,YearsOfExperince,82.5650628315094
13000,Gender,81.72360193892798
23928,DegreeBranch,89.70259904926348
16627,,46.34844621000761
20665,Gender,82.25733197948341
21301,YearsOfExperince,82.84466923446502
19440,,77.91929929324536
14095,Gender,81.60384770727474
12835,YearsOfExperince,84.06819726341756
7606,YearsOfExperince,82.7676228284193
6575,MartialStatus,83.75136647724094
11275,HighestDegree,84.31433922186503
11124,YearsOfExperince,82.56358480115381
11877,Gender,81.52580004770432
14795,HighestDegree,90.27677223882377
13342,DegreeBranch,82.99794815253193
10125,,46.60309241399221
5991,MartialStatus,84.5928901301912
21558,YearsOfExperince,82.23711156067613
13234,DegreeBranch,89.72562888670204
4436,Gender,81.33015219368984
8373,,47.095410533215954
4734,Gender,82.01954040420854
5039,Gender,82.85356677240333
19087,EmpScore,82.76711268517678
13535,DegreeBranch,82.15741076519662
2621,EmpScore,81.19417837880064
18544,Gender,82.16891071001884
6509,,47.07275615324826
22699,DegreeBranch,81.94073300744174
10903,YearsOfExperince,82.06246235118638
4362,EmpScore,82.66024326644519
6925,EmpScore,90.18428853213074
22573,DegreeBranch,82.83280452883928
22667,Gender,80.64908630952061
12563,DegreeBranch,82.46259654857256
21608,,51.67464715923705
9086,DegreeBranch,84.55090054639184
8034,,48.736759275521564
23550,DegreeBranch,89.77173281275871
14803,DegreeBranch,83.04687145165629
11092,,74.58272074641141
19988,,79.29211850216905
22401,,47.01768281368384
2680,Gender,81.59077294682612
23798,Gender,82.48385651496783
13756,Gender,81.2184796063638
15257,,48.62326966355945
8680,DegreeBranch,82.8279312410043
5843,EmpScore,82.79131015012025
21020,Gender,81.24545170507535
6888,DegreeBranch,83.21188009392614
8467,Gender,82.05891157138107
13127,Gender,82.70599485005904
21561,EmpScore,83.05558286651176
5945,DegreeBranch,84.78400447828174
14444,,76.36105375234983
20184,DegreeBranch,89.9776425241741
10722,Gender,81.96209048446657
21378,YearsOfExperince,81.93160249910848
5778,Gender,81.81115003778656
14330,Gender,81.30978598520458
17476,,78.55600968104373
23748,DegreeBranch,83.09519513925552
5189,HighestDegree,83.48564607536508
20815,,80.81133303644508
22798,Gender,81.51249672881269
16173,,47.350801006849885
22986,,46.167168007807355
7799,Gender,81.69206055906332
17857,DegreeBranch,90.07598611531938
10095,MartialStatus,84.83444411593132
10090,EmpScore,81.50715104799635
18915,,46.843843871256816
14352,Gender,82.63355950348345
3518,,48.21076510413136
21893,Gender,82.13092872259176
8897,HighestDegree,82.69145956588072
9892,Gender,82.75110841305634
4255,DegreeBranch,89.36770157093243
9205,YearsOfExperince,82.60959345291273
10889,DegreeBranch,89.92147886029436
3297,DegreeBranch,84.85817134505156
14746,,50.65923023797525
9206,,47.76225696468666
20348,DegreeBranch,82.78715028411214
13996,CurrentCompanyType,65.34841414762964
8145,DegreeBranch,83.56137989495116
19409,EmpScore,89.97894997198605
15988,Gender,82.20848649327515
17364,YearsOfExperince,82.09301031710373
8279,YearsOfExperince,82.85443399489095
15462,,78.30410996732945
7744,DegreeBranch,90.53808183308244
15269,HighestDegree,83.35973561115185
20753,YearsOfExperince,82.96669733049542
16251,Gender,83.07044443251343
5180,Gender,81.09660406002395
20977,DegreeBranch,89.98364892747914
24238,DegreeBranch,83.09642927058358
3354,,45.846173059755834
12687,HighestDegree,70.80426709522553
16614,Gender,81.07856506757751
16082,YearsOfExperince,82.79458926095968
21612,DegreeBranch,84.32406937229652
9517,HighestDegree,81.66544787576815
7217,Gender,82.04545343819159
16723,HighestDegree,83.41249465460132
22017,YearsOfExperince,82.74239559837105
3689,DegreeBranch,84.68352508677367
10355,Gender,80.70350481742209
18640,EmpScore,88.96457681432761
6337,Gender,82.20469969771443
15121,,48.04545786327034
9613,MartialStatus,85.3003996560132
9597,EmpScore,90.25519782634689
17236,,47.67652275691575
9690,CurrentCompanyType,88.64149404028366
3859,HighestDegree,83.16304260853028
12312,Gender,82.51791269993551
20976,Gender,82.51913217585947
20547,DegreeBranch,90.21169872130959
17281,DegreeBranch,84.56274392308684
18130,,50.622874694228315
10038,,46.13180950509642
11000,Gender,81.51427553602569
5905,YearsOfExperince,83.52475906240555
12104,,50.59493334461326
20310,Gender,83.18586169295087
6051,YearsOfExperince,82.86295342853167
18084,YearsOfExperince,82.03365505875618
11031,YearsOfExperince,82.94009656186135
21712,DegreeBranch,82.89920006967368
5749,Gender,82.54984795595396
23069,YearsOfExperince,90.05066954037449
4845,CurrentCompanyType,88.5274151202546
12747,EmpScore,90.15552821987738
7910,,46.10686911705099
5181,,45.83253138630633
19450,DegreeBranch,83.30235174655522
14281,EmpScore,82.6040940608578
4163,Gender,80.27970488538253
23173,DegreeBranch,81.43497373532907
15984,DegreeBranch,82.41858857381852
15835,,46.58877086197521
18715,CurrentCompanyType,76.43941809310262
19869,EmpScore,83.99732961802354
11454,,47.52369592648497
12442,Gender,81.78494304487371
4319,,77.51522703816774
7569,HighestDegree,82.58010924464476
12992,Gender,80.52042014455519
16590,DegreeBranch,83.2166895423475
2873,DegreeBranch,83.28957703618836
12539,EmpScore,90.9240555123522
19233,,46.86513682470782
5566,Gender,82.76966939268176
20393,,76.4584218610774
20673,MartialStatus,84.92679586250814
23889,EmpScore,90.26652247172584
15333,Gender,82.3176034368471
13798,,46.36870450529552
23345,YearsOfExperince,81.56185636198171
2094,DegreeBranch,82.61443900528776
8658,DegreeBranch,82.3061518614755
12675,DegreeBranch,89.91606651573082
12383,YearsOfExperince,90.18420411904486
10776,CurrentCompanyType,77.26782014490307
19347,,46.56539671062156
20064,,75.24595439942149
11504,DegreeBranch,83.08632520626212
8485,CurrentCompanyType,77.74042995908837
23017,,45.77170326974583
3854,YearsOfExperince,82.72281995992734
3300,,76.0558233778975
14706,,49.48378428569983
5436,Gender,81.7119790540773
18056,Gender,82.38921003467071
15355,MartialStatus,86.21259581460482
10665,,47.56154228574094
11491,EmpScore,83.37839773681041
24274,Gender,84.15965940343041
23543,EmpScore,89.98522779203516
24025,DegreeBranch,82.59352823858595
15712,YearsOfExperince,80.01062656194739
9994,DegreeBranch,81.40851569074285
18022,,46.74924662252357
2242,MartialStatus,83.5041558849398
11335,EmpScore,88.98821476464491
2647,YearsOfExperince,82.61365805922844
8834,,46.447202558722495
13603,Gender,82.22475667815758
17639,Gender,81.35829256413513
23054,Gender,82.07679988564412
6109,YearsOfExperince,83.45598200791663
23208,Gender,81.25492058906032
13412,Gender,82.08245271564046
4997,Gender,82.32625827941821
19082,EmpScore,90.25286264164222
16057,DegreeBranch,83.19279228430355
13972,HighestDegree,79.61263985141288
23972,DegreeBranch,82.49611104576283
10005,,47.08994653952033
9388,MartialStatus,85.09758260238087
6043,HighestDegree,84.43004293631782
21796,,46.86896189485334
7411,EmpScore,89.56823776484063
20010,MartialStatus,84.17188176909995
20664,MartialStatus,84.67349195796474
20033,DegreeBranch,82.86190622225843
9627,DegreeBranch,81.88334745699514
17307,DegreeBranch,82.45930218617666
24146,CurrentCompanyType,77.1319684249888
5045,Gender,82.58716948175517
17483,DegreeBranch,82.65423616037606
22411,DegreeBranch,82.90498771156976
18349,Gender,81.80722185519568
11871,,48.25436614130552
13325,Gender,81.46857911935446
5785,YearsOfExperince,82.29645118440388
15832,DegreeBranch,90.37229610948243
16728,MartialStatus,84.86317059928828
21960,Gender,82.60756464860563
13589,,47.283116213954294
16299,Gender,81.31745585240637
20778,YearsOfExperince,90.24140604164648
18733,,76.39193735911734
7167,Gender,82.38408735439779
5531,YearsOfExperince,82.82015566020347
15689,DegreeBranch,89.84188453243885
15983,HighestDegree,89.88026621740568
9007,HighestDegree,89.7733216575369
17268,,46.26879795476029
17732,DegreeBranch,83.89807599454004
13360,Gender,81.17858585857309
3025,Gender,81.53382545515584
23698,,45.871363590765384
4343,,48.414843641077105
18472,EmpScore,90.05728920329572
14051,,47.27290422736857
5575,Gender,81.63670449922203
10441,Gender,82.3068235400706
20910,Gender,80.88138056547098
7481,Gender,83.00224069450579
7962,DegreeBranch,82.33870707683204
9178,Gender,83.48186020288807
22441,DegreeBranch,82.58143407870271
13550,,49.469016649864564
22463,,76.48341204876489
18736,,47.569891792957165
19797,,45.84911143107556
14102,,46.454159826575
15137,DegreeBranch,83.27485795959142
14931,EmpScore,81.80166299848405
13043,EmpScore,83.53121404482123
24153,HighestDegree,89.2885837750904
17839,,46.52095991237034
23008,HighestDegree,82.41481673515875
21099,,83.29569809713142
3212,DegreeBranch,81.92477407897523
13565,YearsOfExperince,81.444030005528
15678,,82.87721150341623
16761,DegreeBranch,90.04817691742468
13861,YearsOfExperince,83.1971567366615
17675,YearsOfExperince,82.57006038108398
13448,Gender,82.88639569331133
14146,Gender,81.93021354084368
16496,DegreeBranch,83.21232565254115
9807,,48.3434980161174
10266,YearsOfExperince,83.69741194473934
4366,Gender,81.17918423787687
12320,,46.09022330013685
10870,,46.87699324186584
19770,DegreeBranch,89.82293332516643
4622,,45.858484956290894
23170,DegreeBranch,82.40016520136085
23655,YearsOfExperince,83.21525588485733
18742,,46.763497590384745
6683,,46.02623315166389
13371,Gender,81.3675626254009
21400,DegreeBranch,82.5268820141622
8871,Gender,81.89446911316521
24030,,77.40530809549358
20446,Gender,82.50671839063564
9725,DegreeBranch,90.09326804795718
6928,,44.48070004463887
18034,Gender,81.44415458736728
23491,DegreeBranch,83.05373129371317
9194,Gender,81.6056594367647
6631,DegreeBranch,90.16332793549512
18165,MartialStatus,83.43783296631774
17310,,76.58114178980136
11237,,46.521168222284984
4172,HighestDegree,79.70795962345557
4584,MartialStatus,85.14755036890007
22001,,47.909099458212374
16326,Gender,82.99236962525637
19762,DegreeBranch,82.02860428625208
22492,DegreeBranch,89.45688794121544
23046,DegreeBranch,82.59206249946794
13749,Gender,83.3461443441973
21493,Gender,82.25551077993414
17063,,78.70291406861038
17392,,47.16009817501767
7276,,50.7538659635645
21643,Gender,82.95993243626464
17525,Gender,81.98609207176355
23770,Gender,82.31260032011873
21349,YearsOfExperince,83.35269185868556
5432,CurrentCompanyType,73.47289077447019
11688,Gender,81.72184016099533
19968,EmpScore,90.04127944108839
4497,Gender,82.23632710647948
17537,Gender,82.99576389290156
19316,DegreeBranch,82.73326615653758
11478,,47.879033950686754
6328,YearsOfExperince,83.4306084904653
11866,DegreeBranch,89.29272866814044
7077,,76.40172776764875
19317,YearsOfExperince,82.071488425624
19933,,45.173288733126036
5360,CurrentCompanyType,66.82752356541074
19069,DegreeBranch,82.36325606560199
3759,MartialStatus,84.28024048201449
13658,,46.3862780248811
24104,Gender,81.2941406443796
21910,,47.40724750080326
5256,EmpScore,90.23799563350718
2992,,49.21650882096566
21375,,47.79075140050341
2070,EmpScore,90.17556849702471
19996,,46.22986043267523
4457,Gender,83.92912159521327
13797,CurrentCompanyType,89.21120876970097
22648,,76.15220063921883
22835,Gender,82.4110668440768
16842,YearsOfExperince,82.55508972102378
5385,YearsOfExperince,82.96959473562067
22536,Gender,82.84575998762173
19198,,79.86735632608178
20669,Gender,82.5865754969966
23095,Gender,83.11539065346831
14413,Gender,82.39983090214184
10254,Gender,81.98515077884592
3795,,46.09276013407336
21860,YearsOfExperince,82.20773512070036
2012,,54.30935484943986
3204,DegreeBranch,82.78246473499314
14509,DegreeBranch,81.9255684454562
7774,Gender,82.09174106657235
13850,YearsOfExperince,82.87258163749027
23893,HighestDegree,82.42893337830112
18593,DegreeBranch,81.94467655434018
12550,Gender,82.5150688374552
2295,YearsOfExperince,89.96662079599284
17971,YearsOfExperince,89.60654846915176
20645,,47.379684286120565
17375,YearsOfExperince,89.8133495993676
3045,,47.36768992026045
20059,Gender,81.80748980853254
23908,,46.86427505377552
7782,MartialStatus,85.13862809118453
20141,Gender,81.81222687305926
21448,DegreeBranch,83.60200538204157
13519,CurrentCompanyType,89.04303294958328
2956,DegreeBranch,90.23971140206365
13702,,51.037257568169935
21463,HighestDegree,82.78331522359846
6592,DegreeBranch,82.87425200882278
4446,,45.79693071403692
11635,,51.776832143951474
16694,YearsOfExperince,82.00409367717653
5729,YearsOfExperince,83.74912538791324
3586,DegreeBranch,90.172116269733
2080,YearsOfExperince,82.67733264513801
4681,MartialStatus,84.9749127753699
2975,EmpScore,81.92179798378265
23400,,46.57394340113642
16268,MartialStatus,84.73740661981955
14239,EmpScore,82.96786688178517
14229,Gender,82.49345038227375
18981,,78.46076120022673
21878,Gender,81.13808269577169
19928,,46.18361885919274
3722,DegreeBranch,80.53045357016907
2552,Gender,82.79113952534516
5278,DegreeBranch,82.69721879401347
3172,DegreeBranch,82.9776956156776
4898,,78.90382572734218
6615,YearsOfExperince,82.26839714697752
17551,DegreeBranch,82.46382891596015
11694,DegreeBranch,89.87469875888131
8799,DegreeBranch,83.09426622358492
22738,EmpScore,90.37291075699662
16913,Gender,80.74648563502066
11581,,46.086034352916066
13004,CurrentCompanyType,89.12841882987634
20887,Gender,83.36533223481062
21487,Gender,82.38546308311194
22942,,46.45219775118313
11323,Gender,82.79497475846098
4711,Gender,82.46180460958563
15876,,49.01676367296352
8921,,46.18552975458417
7595,,51.42695904327362
22767,,45.86532723071441
6578,Gender,83.72842936651732
17810,DegreeBranch,82.78870775676744
4001,Gender,81.54162919485759
16887,,46.55568525841086
14168,,47.39181079891219
20796,,46.433185179540374
22362,DegreeBranch,82.04794334607942
19469,,54.031455191294704
17229,Gender,83.81832123236389
18791,LatestDegreeCGPA,73.80954661485146
16615,DegreeBranch,83.02197321147337
3832,DegreeBranch,82.78691918454263
22305,Gender,81.95309078741103
7732,YearsOfExperince,83.72156921050171
9000,DegreeBranch,82.23985967541972
3207,,45.672764131560996
6812,DegreeBranch,70.81386197238827
3624,Gender,82.5650627304449
5994,EmpScore,90.24079500532241
12432,DegreeBranch,81.77837559992956
8549,YearsOfExperince,83.47975934799564
20390,,46.57463806627462
3662,,46.06839411262751
14313,,46.6441273250723
6289,Gender,81.57771701096853
3728,Gender,82.4837451522238
9868,,46.674960132046905
8913,DegreeBranch,83.65629013975075
10217,DegreeBranch,82.77782164726183
18958,DegreeBranch,88.93908246727874
14488,Gender,80.38633878953694
17295,LatestDegreeCGPA,75.91859778947926
6814,Gender,82.21912071405939
21950,DegreeBranch,82.57290189873736
19459,DegreeBranch,89.18455626919899
15611,DegreeBranch,81.94438724944071
13438,Gender,81.67587039045128
9233,,76.7491812562231
21254,,70.9373768356754
13977,HighestDegree,82.91400976111468
14763,Gender,81.63901848008612
20265,CurrentCompanyType,65.43226781768814
13123,Gender,82.59009017927974
12097,HighestDegree,89.76413476464413
22923,Gender,81.45232155654509
19368,EmpScore,90.28446597895832
21795,DegreeBranch,89.94841429239221
20160,,78.67811064474039
16523,,46.19566501212666
4659,MartialStatus,85.3906066558396
4879,,80.12704857558661
11630,,45.25669740907426
21457,Gender,82.37352702925851
23080,Gender,80.00285969232033
15003,,46.65925029194665
2392,EmpScore,84.97415430653516
11974,YearsOfExperince,82.75514718385709
3143,Gender,83.15673067986273
8380,Gender,82.54572933772758
21026,,46.77844683547697
19843,Gender,82.88554457039396
16137,Gender,81.56649956533295
15369,,46.489610505716506
7458,DegreeBranch,82.52205085818655
21906,,45.90078248437203
23563,Gender,81.86881268229585
22101,MartialStatus,84.96035952600991
10486,Gender,82.15806599324709
19029,,78.81052349340388
2045,DegreeBranch,90.02636765495416
6003,HighestDegree,89.89523025761596
9115,,46.281631135797895
10246,DegreeBranch,85.09714690582666
5307,Gender,82.50057394625138
18708,,46.69741015300873
4560,YearsOfExperince,82.09985495700221
19704,,45.957715533057375
24173,EmpScore,83.89428713100374
23687,Gender,80.50405219712404
21637,DegreeBranch,82.6542167950461
2963,,47.59238065815411
13385,Gender,82.23219265122746
18871,YearsOfExperince,89.4713479728053
5832,,56.44900343908344
5089,,42.92126896888525
22886,DegreeBranch,82.81627743857796
2465,HighestDegree,89.57625731419434
12024,DegreeBranch,90.0893064532805
18975,,76.41879088994797
15328,DegreeBranch,83.68865783220168
9595,DegreeBranch,84.89325124499666
14474,,47.42232208708733
8657,Gender,81.76494409675333
8861,DegreeBranch,82.78079498035068
16203,,77.16086587846695
20086,DegreeBranch,81.75922862061842
14863,,45.80067857084399
12891,HighestDegree,82.67109704245355
